,author_id,Author
28607,1028608,মাওলানা মোঃ আতিকুর রহমান
28608,1028609,ড. মুহাম্মদ ছাইদুল হক
28609,1028610,মোশারফ হোসেন খান
28610,1028611,বরুন কুমার চক্রবর্তী
28611,1028612,বাসন্তী মুখোপাধ্যায়
28612,1028613,রুশতী সেন
28613,1028614,উপেন্দ্রনাথ বিদ্যাভূষণ
28614,1028615,কামদেব মুখোপাধ্যায়
28615,1028616,গৌতম মুখোপাধ্যায়
28616,1028617,শুভাশিষ চট্টোপাধ্যায়
28617,1028618,অভিজিৎ বন্দ্যোপাধ্যায়
28618,1028619,তপস্যা ঘোষ
28619,1028620,মাধুরী সরকার
28620,1028621,লক্ষী দাস
28621,1028622,শ্রাবণী পাল
28622,1028623,তুষার কান্তি ঘোষ
28623,1028624,বিজ্ঞানেশ্বর ভট্টাচার্য
28624,1028625,"শাইখ সৈয়দ এ.এ. গোলাম মোহাম্মদ ইবন                           ,                                                         সৈয়দ এ.এম.জি.কে. মতিউর রহমান হানাফি"
28625,1028626,সোমনাথ দাস
28626,1028627,গৌর বন্দ্যোপাধ্যায়
28627,1028628,বিমলেন্দু ভট্টাচার্য়
28628,1028629,সুশান্ত কুমার পাল
28629,1028630,প্রণব সেন
28630,1028631,এম. এ. ইউ. জামান
28631,1028632,সৌমেন্দ্র দাস
28632,1028633,রূপক চট্টরাজ
28633,1028634,তুহিন সরকার
28634,1028635,কৌশিক দত্ত
28635,1028636,ড. ঝুমা রায় চৌধুরী
28636,1028637,দেবাংশু লায়েক
28637,1028638,মানবেন্দ্র নাথ মুখার্জী
28638,1028639,শম্ভু চক্রবর্তী
28639,1028640,সতীশ চন্দ্র দে
28640,1028641,কিংকর দাশ
28641,1028642,দ্বিজ দাস কর
28642,1028643,অরুণ সরকার
28643,1028644,টোডরমল
28644,1028645,অনিল কুমার বন্দ্যোপাধ্যায়
28645,1028646,অরুণ কুমার শীলশর্মা
28646,1028647,নৃপেন্দ্র নাথ পাল
28647,1028648,আনন্দ কুমার মণ্ডল
28648,1028649,রমেন রায়
28649,1028650,বদিউরজ্জামান
28650,1028651,পরেশ চন্দ্র মণ্ডল
28651,1028652,মৃণাল কান্তি দাম
28652,1028653,ইন্দুমতী দেবী
28653,1028654,কমল বসাক
28654,1028655,হরেন্দ্র নারায়ণ চৌধুরী
28655,1028656,নির্ঝর চ্যাটার্জী
28656,1028657,জি সিরিজ
28657,1028658,সুনির্মল সেনশর্মা
28658,1028659,মনি দেব
28659,1028660,আশিস দেব
28660,1028661,বাসুদেব মোশেল
28661,1028662,রাহুল দেব
28662,1028663,সুজয় চন্দ্র ঘোষাল
28663,1028664,মধুসূদন
28664,1028665,তরুলতা দেবি
28665,1028666,আলেক্সান্দার বেলায়েভ
28666,1028667,সীতাপতি মাইতি
28667,1028668,সুকান্ত মুখোপাধ্যায়
28668,1028669,হারাধন দত্ত
28669,1028670,তিন্নি দত্ত
28670,1028671,সত্য প্রকাশ মুখোপাধ্যায়
28671,1028672,শিশির কুমার মজুমদার
28672,1028673,বেলা দাস
28673,1028674,"বিশ্বতোষ চৌধুরী                           ,                                                         বেলা দাস"
28674,1028675,পিনকী ভাদুড়ী
28675,1028676,মঞ্জিল সেন
28676,1028677,কবি শেখর কালিদাস রায়
28677,1028678,জয়দেব ঘাঁটী
28678,1028679,সৌমিত্র দস্তিদার
28679,1028680,সত্য মণ্ডল
28680,1028681,অর্পন চক্রবর্তী
28681,1028682,অজয় মিশ্র
28682,1028683,বিশ্বজিত পাল
28683,1028684,ফ্রানজ কাফকা
28684,1028685,সুবোধ রায়
28685,1028686,সুমহান বন্দ্যোপাধ্যায়
28686,1028687,জয়ন্ত সরকার
28687,1028688,কল্যাণ মুখোপাধ্যায়
28688,1028689,জীবন মুখোপাধ্যায়
28689,1028690,ডঃ ছন্দা মণ্ডল
28690,1028691,নিমাই মান্না
28691,1028692,ঊষাকান্ত দত্ত
28692,1028693,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         প্রজ্ঞা শুভ চাকমা                           ,                                                         নাজমুছ সালেহীন নূর                           ,                                                         মোঃ রেজাওয়ানুল হক"
28693,1028694,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         জুবায়ের আল মাহমুদ                            ,                                                         মোঃ এনায়েত করিম                           ,                                                         জান্নাতুল জাকিয়া                           ,                                                         সাদমান সাকিব"
28694,1028695,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         রাসেল ইকবাল (বায়েজীদ)                           ,                                                         সুমন কুমার রায়                           ,                                                         মোঃ আজিম মিয়া"
28695,1028696,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         মোঃ বায়েজিদ বোস্তামী                           ,                                                         পপি হালদার                           ,                                                         সমুৎসু যশ চাকমা"
28696,1028697,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         পংকজ সিকদার                           ,                                                         ফিরোজ হোসেন                           ,                                                         আলপনা আকতার"
28697,1028698,"মোহাম্মদ আল-আমিন                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         সমুৎসু যশ চাকমা                           ,                                                         পংকজ সিকদার                           ,                                                         ফিরোজ হোসেন                           ,                                                         আলপনা আকতার"
28698,1028699,"ওয়ালিদ ইসলাম                           ,                                                         ইসরাত জাহান                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোহাম্মদ খাইরুল ইসলাম                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         মোঃ আজিম মিয়া"
28699,1028700,"সুদীপ সরকার                           ,                                                         লিমেন্ট রায়                           ,                                                         মোঃ মাসুম হোসেন                           ,                                                         অজয় সরকার"
28700,1028701,"ওয়ালিদ ইসলাম                           ,                                                         মোহাম্মদ আল-আমিন                           ,                                                         মোহাম্মদ খাইরুল ইসলাম                           ,                                                         মোঃ এনায়েত করিম                           ,                                                         কালিদাশ বিশ্বাস                           ,                                                         ফারজানা হক ফেন্সী                           ,                                                         অজয় সরকার"
28701,1028702,জয়কলি সম্পদনা পরিষদ
28702,1028703,"সোহেল টিটু                           ,                                                         সাজেদা রানী"
28703,1028704,"মোঃ রফিকুল ইসলাম                           ,                                                         মোঃ রাজু শিকদার (অগ্নিকবি)                           ,                                                         শারমীন আক্তার                           ,                                                         অপ্সর বায়েন                           ,                                                         হুমায়ুন কবির (নয়ন)                           ,                                                         সোলায়মান শিপন"
28704,1028705,"স্যার জেমস ম্যাথিউ ব্যারি                           ,                                                         মাসফিয়া যাহীন"
28705,1028706,আলমগীর সিকদার লোটন
28706,1028707,"মাওলানা জুনায়েদ বাবুনগরী                           ,                                                         আব্দুল আউয়াল                           ,                                                         মোঃ হাবিবুর রহমান"
28707,1028708,সুনীল কৃষ্ণ দে
28708,1028709,রাজীব নূর
28709,1028710,"আগাথা ক্রিস্টি                           ,                                                         প্রান্ত ঘোষ দস্তিদার"
28710,1028711,"কাজী নজরুল ইসলাম                           ,                                                         রফিকুল ইসলাম"
28711,1028712,কৌশিক চট্টোপাধ্যায়
28712,1028713,ড. আদিত্য মুখোপাধ্যায়
28713,1028714,সত্য রঞ্জন দাস
28714,1028715,মীরা বন্দ্যোপাধ্যায়
28715,1028716,কাকলী ধারা মণ্ডল
28716,1028717,মাণিক মজুমদার
28717,1028718,শক্তিশংকর সিনহা মহাপাত্র
28718,1028719,মনোরমা বিশ্বাল মহাপাত্র
28719,1028720,জহর সেন
28720,1028721,ড. বিমল কুমার শীট
28721,1028722,আশিষ কুমার পানিগ্রাহী
28722,1028723,প্রিয়তোষ ধল্ল
28723,1028724,রণজিৎ কুমার মিত্র
28724,1028725,সুধীর কুমার বিষ্ণু
28725,1028726,অলোক সরকার
28726,1028727,সরেশ চন্দ্র দাস
28727,1028728,জয়শ্রী বসু
28728,1028729,সঞ্জয় রায় চৌধুরী
28729,1028730,সুমিত ঘোষ রায়
28730,1028731,দিব্যেন্দু শেখর সরদার
28731,1028732,পার্থসারথি গায়েন
28732,1028733,স্বপন কুমার মান্না
28733,1028734,অম্বালী
28734,1028735,সুশীল কুমার চাকী
28735,1028736,সুশীল সমাদ্দার
28736,1028737,রথীন সরকার
28737,1028738,বলাইলাল জানা
28738,1028739,নবকৃষ্ণ ঘোষ
28739,1028740,নীহার কান্তি সামন্ত
28740,1028741,শ্রীনিবাস ভট্টাচার্য
28741,1028742,মৃণালকান্তি দাশগুপ্ত
28742,1028743,সঞ্চয়ন মুখার্জী
28743,1028744,অশোক মাইতি
28744,1028745,অসিত দাস
28745,1028746,দেবাশিস মুখোপাধ্যায়
28746,1028747,মিনাক্ষী দত্ত
28747,1028748,দীপাঞ্জন চক্রবর্তী
28748,1028749,শুভেন্দু মাইতি
28749,1028750,সৌমেন দত্ত
28750,1028751,ডা. কল্যান মুখার্জী
28751,1028752,ডা. কৌশিক লাহিড়ী
28752,1028753,হরিদাস বালা
28753,1028754,মন্দিরা গাঙ্গুলী
28754,1028755,পরিমল রায়
28755,1028756,শঙ্করী ভৌমিক
28756,1028757,জ্যোতিষ কুমার দেব
28757,1028758,কালিদাস বালা
28758,1028759,দেবাশিস বাগচী
28759,1028760,ভারতী পাল
28760,1028761,রফিকউল্লাহ
28761,1028762,তারিক মুহম্মদ মুত্তাকী বিল্লাহ
28762,1028763,শেখ জহির উদ্দিন
28763,1028764,মুহাম্মদ ইনসান আলী খান
28764,1028765,মোফাজ্জেল হোসেন বাবু
28765,1028766,নিত্যপ্রিয় ঘোষ দস্তিদার
28766,1028767,কাকলী সেন
28767,1028768,সন্তোষ মোহন চক্রবর্তী
28768,1028769,অনুপ শংকর অধিকারী
28769,1028770,প্রশান্ত মাজী
28770,1028771,দয়াময়ী মজুমদার
28771,1028772,অগ্নি বসু
28772,1028773,অমিতাভ মণ্ডল
28773,1028774,সপ্তর্ষি বিশ্বাস
28774,1028775,পার্থ প্রতিম মজুমদার
28775,1028776,প্রশান্ত রায় বর্মন
28776,1028777,প্রীতি পাল চৌধূরী
28777,1028778,কালিদাস ভদ্র
28778,1028779,মানস সরকার
28779,1028780,সেলিম সোলায়মান
28780,1028781,রাখাল সিংহ
28781,1028782,প্রতি পাল চৌধুরী
28782,1028783,রণেশ রায়
28783,1028784,ভাস্বতী সেনগুপ্ত
28784,1028785,উপমন্যু রায়
28785,1028786,তাপসী রায়
28786,1028787,সম্মথ ঘোষ
28787,1028788,দাশরথি বন্দ্যোপাধ্যায়
28788,1028789,বেলা বসু
28789,1028790,নিতাই পদ মন্ডল
28790,1028791,চয়ন কুমার রায়
28791,1028792,শাহ্যাদ ফিরদাউস
28792,1028793,নুরুল মোর্তজা
28793,1028794,কৌশিক ঘোষ
28794,1028795,সুকুমার সিংহ
28795,1028796,ড. কিশোর মুখোপাধ্যায়
28796,1028797,তনিমা রায় ভট্টাচার্য
28797,1028798,"সাইয়্যিদা ফাতিমা বিনতে খলীল                           ,                                                         মাওলানা মুহাম্মদ শফিকুল ইসলাম"
28798,1028799,অর্ণব মজুমদার
28799,1028800,চণ্ডীপ্রসাদ বন্দ্যোপাধ্যায়
28800,1028801,প্রত্যয় বন্দ্যোপাধ্যায়
28801,1028802,বাদল সাহা
28802,1028803,মঞ্জু চট্ট্যোপাধ্যায়
28803,1028804,রামকৃষ্ণ মণ্ডল
28804,1028805,সুমন্ত নারায়ণ চৌধুরী
28805,1028806,"ড. মুহাম্মদ ইবনে আবদুর রহমান আরিফী                           ,                                                         মাওলানা মাহমুদুল হাসান"
28806,1028807,অধ্যাপক ড. মমতাজউদ্দীন পাটোয়ারী
28807,1028808,"আসিফ নুর                           ,                                                         জ্যোতির্ময় নন্দী"
28808,1028809,শরীফ হাফিজুর রহমান টিপু
28809,1028810,নুরুন্নাহার শেখ শিলা
28810,1028811,জ্যোতিকা চৌধুরী
28811,1028812,সারাহ্‌ বানু শুচি
28812,1028813,খোশনূর
28813,1028814,জাকির হোসেন কামাল
28814,1028815,"সৈয়দ ওয়ালীউল্লাহ্‌                           ,                                                         ডা. রফিকুল ইসলাম"
28815,1028816,"ড. মোঃ ফখরুল ইসলাম                           ,                                                         সম্পা দাশ                           ,                                                         ড. রংগলাল সেন                           ,                                                         নাসরিন সুলতানা"
28816,1028817,শম্পা সিনহা
28817,1028818,রত্না ঘোষ
28818,1028819,নিতাই নাগ
28819,1028820,তপন গোস্বামী
28820,1028821,কুন্তল রুদ্র
28821,1028822,নগেন্দ্রনাথ বসু
28822,1028823,জয়ন্তী সাহা রায়
28823,1028824,রাধা দামোদর মিত্র
28824,1028825,মাধবী মাইতি
28825,1028826,সুশান্ত কুমার সামন্ত
28826,1028827,বীরেন্দ্র মৃধা
28827,1028828,বিশ্বনাথ রায়
28828,1028829,দেবযানী দাস সিনহা
28829,1028830,দিতি রায়
28830,1028831,মহিমা নিরঞ্জন চক্রবর্তী
28831,1028832,জীবনকৃষ্ণ বন্দ্যোপাধ্যায়
28832,1028833,প্রভাকর বন্দ্যোপাধ্যায়
28833,1028834,শেখর ভৌমিক
28834,1028835,সুনির্মল কুন্ডু
28835,1028836,কাজী হাবিবুর রহমান
28836,1028837,শিশির কুমার মাইতি
28837,1028838,মানিক মৈত্র
28838,1028839,জীবন কুমার মুখোপাধ্যায়
28839,1028840,জগদীশ বন্দ্যোপাধ্যায়
28840,1028841,বিনয় সরকার
28841,1028842,করবী বসাক
28842,1028843,ভালিয়া রায়
28843,1028844,শিবাজী কর
28844,1028845,নীহার রঞ্জন চট্ট্যোপাধ্যায়
28845,1028846,নীলকমল বন্দ্যোপাধ্যায়
28846,1028847,শ্রীনিবাস মিত্র
28847,1028848,অলোক কুণ্ডু
28848,1028849,প্রমথেশ ভট্টাচার্য
28849,1028850,দেবশ্রী ঘোষ
28850,1028851,অভিজিৎ সরকার
28851,1028852,দুঃখহরণ ঠাকুর চক্রবর্তী
28852,1028853,সুদিপ বসাক
28853,1028854,প্রদীপ কুমার বসু
28854,1028855,দেবব্রত চক্রবর্তী
28855,1028856,অশোক কুমার দাস
28856,1028857,মোহন পাল
28857,1028858,কৃষ্ণদাস কবিরাজ
28858,1028859,অশোক চট্টোপাধ্যায়
28859,1028860,গোপেন্দু মুখোপাধ্যায়
28860,1028861,স্বপন কুমার দে
28861,1028862,রবীন্দ্রনাথ পাত্র
28862,1028863,গৌতম বাগচি
28863,1028864,"হযরত মাওলানা শাহ কারামত আলী জৌনপুরী                           ,                                                         মাওলানা মোঃ আতিকুর রহমান"
28864,1028865,সমর কুমার বাগচী
28865,1028866,কল্যাণ বন্দ্যোপাধ্যায়
28866,1028867,হরিপ্রসাদ চট্টোপাধ্যায়
28867,1028868,বেদব্যাস
28868,1028869,মৃত্যুঞ্জয় প্রসাদ গুহ
28869,1028870,তড়িৎ কুমার বন্দ্যোপাধ্যায়
28870,1028871,পলাশ মিত্র
28871,1028872,বানী বসু
28872,1028873,"মোমেন এইচ                           ,                                                         মুরাদ আহম্মদ খান                           ,                                                         রাহাত জামিল"
28873,1028874,হেমেন্দ্র কুমার রায়
28874,1028875,"জাফর আহমদ রাশেদ                           ,                                                         মোঃ সাইফুল্লাহ"
28875,1028876,সামিয়া নাফিস হক
28876,1028877,মো. আবদুল ওয়াহাব
28877,1028878,নীহার লিখন
28878,1028879,জুয়েল কবির
28879,1028880,বিশ্বজিৎ
28880,1028881,তানিয়া চক্রবর্তী
28881,1028882,প্রবীর কুমার রায়
28882,1028883,"খান চৌধুরী আমানতউল্লা আহমদ                           ,                                                         রণজিৎ দেব"
28883,1028884,সুভদ্রা ভট্টাচার্য
28884,1028885,রতন শিকদার
28885,1028886,প্রগতি মাইতি
28886,1028887,মৃণাল মোদক
28887,1028888,গোবিন্দ চট্টোপাধ্যায়
28888,1028889,ঊষা রায়
28889,1028890,স্বাতী মুখোপাধ্যায়
28890,1028891,ডলি দাশগুপ্ত
28891,1028892,অচিন রায়
28892,1028893,শান্তা চক্রবর্তী
28893,1028894,আর রীড
28894,1028895,চিত্র রেখা গুপ্ত
28895,1028896,আকিরা কুরোসাওয়া
28896,1028897,মনোজ দে নিয়োগী
28897,1028898,প্রবুদ্ধ মিত্র
28898,1028899,কমল গুপ্ত
28899,1028900,বাসবী চক্রবর্তী
28900,1028901,প্রেমানন্দ রায়
28901,1028902,মেঘনাথ গুপ্ত
28902,1028903,সুপ্রিয় সেন
28903,1028904,অমৃতা প্রীতম
28904,1028905,মঞ্জু হালদার
28905,1028906,অভিজিৎ রায়গুপ্ত
28906,1028907,শুভানন রায়
28907,1028908,অরুণভূষণ মজুমদার
28908,1028909,অভিজিৎ মুখার্জি
28909,1028910,প্রবুদ্ধ বাগচী
28910,1028911,মানসী বসু
28911,1028912,প্রবীর ঘোষ রায়
28912,1028913,ইন্দ্রনীল মজুমদার
28913,1028914,অমিতেশ সরকার
28914,1028915,কল্যাণ ব্রত চক্রবর্তী
28915,1028916,রামচন্দ্র প্রামাণিক
28916,1028917,গৌরাঙ্গ সেনগুপ্ত
28917,1028918,যাদব চট্টোপাধ্যায়
28918,1028919,সায়ন সিরাজ
28919,1028920,আব্দুর রফিক খান
28920,1028921,রাজেন্দ্র পাত্র
28921,1028922,নীরেন্দু হাজরা
28922,1028923,রেখা সমাদ্দার
28923,1028924,সুধীর গুপ্ত
28924,1028925,তপন সিংহ
28925,1028926,দেবাশীষ মৈত্র
28926,1028927,শ্যামলী মুখোপাধ্যায়
28927,1028928,পুলিন দাস
28928,1028929,চারু খান
28929,1028930,দীপক গোস্বামী
28930,1028931,শৈলেশ রঞ্জন চৌধুরী
28931,1028932,ননীগোপাল চক্রবর্তী
28932,1028933,অবিনাশ চন্দ্র সরকার
28933,1028934,লক্ষীনারায়ণ দাস
28934,1028935,অমর দাশ
28935,1028936,অরুপ কুমার হালদার
28936,1028937,অশোক কুমার ভট্টাচার্য
28937,1028938,জি. স্পেশালিস্ট
28938,1028939,প্রবীর বন্দ্যোপাধ্যায়
28939,1028940,প্রভাস চন্দ্র দাস
28940,1028941,বিদ্যুৎ কান্তি গুপ্ত
28941,1028942,বিমান মুখোপাধ্যায়
28942,1028943,রীতা চক্রবর্তী
28943,1028944,নির্মল দাস
28944,1028945,তপন আচার্য
28945,1028946,মাহাথির মোহাম্মদ
28946,1028947,সুজয় আদক
28947,1028948,দীনেশচন্দ্র সিংহ
28948,1028949,রবীন্দ্র নারায়ণ চৌধুরী
28949,1028950,প্রীতিতোষ রায়
28950,1028951,জীবন সরকার
28951,1028952,ধনগোপাল মুখোপাধ্যায়
28952,1028953,সন্তোষ রাণা
28953,1028954,আরশিয়া আরশেদ
28954,1028955,দীপাঞ্জন রায় চৌধুরী
28955,1028956,সুজাতা ভদ্র
28956,1028957,সুতনু ভট্টাচার্য
28957,1028958,সুমন্ত্র বাগচী
28958,1028959,সদানন্দ পাল
28959,1028960,দেবী চ্যাটার্জী
28960,1028961,গিয়াসুদ্দিন
28961,1028962,তপন কুমার চক্রবর্তী
28962,1028963,মৃণালিনী দাশগুপ্ত
28963,1028964,যুগল কিশোর মাইতি
28964,1028965,ধীরেন্দ্রনাথ ভট্টাচার্য্য
28965,1028966,শ্রী সুবোধ কুমার চক্রবর্তী
28966,1028967,বারীন্দ্রকুমার ঘোষ
28967,1028968,চারুচন্দ্র দত্ত
28968,1028969,মনোরথ শর্মা
28969,1028970,পরমেশ চৌধুরী
28970,1028971,শক্তিনাথ চট্টোপাধ্যায়
28971,1028972,অভিজিৎ রায়
28972,1028973,গণেশ ভট্টাচার্য
28973,1028974,অঞ্জনা চক্রবর্তী
28974,1028975,দি কবিতা ক্লাব
28975,1028976,শশী থারুর
28976,1028977,সুরজিৎ ও বন্ধুরা
28977,1028978,দীপান্বিতা
28978,1028979,স্বপন বুড়ো
28979,1028980,ভারতী চৌধুরী
28980,1028981,দীলিপ কুমার চট্টোপাধ্যায়
28981,1028982,সীমানন্দ অধিকারী
28982,1028983,অরুন শৌরি
28983,1028984,মনন দাস
28984,1028985,আকিকুল ইসলাম শিশির
28985,1028986,এ. বি. এম. আমিনুর রহমান
28986,1028987,সুজাতা বন্দ্যোপাধ্যায়
28987,1028988,"অভ্র বসু                           ,                                                         শ্রীলা বসু"
28988,1028989,"সুকুমার সেন                           ,                                                         সুভদ্রকুমার সেন"
28989,1028990,গগনেন্দ্রনাথ ঠাকুর
28990,1028991,অজিতেশ নাগ
28991,1028992,সুমন মান্না
28992,1028993,সঞ্জীব প্রামাণিক
28993,1028994,গৌরব চক্রবর্তী
28994,1028995,হীরক বন্দ্যোপাধ্যায়
28995,1028996,অভিজিৎ বেরা
28996,1028997,তাজিমুর রহমান
28997,1028998,তন্ময় চক্রবর্তী
28998,1028999,শুভব্রত ঘোষ
28999,1029000,শীর্ষেন্দু চক্রবর্তী
29000,1029001,পাপড়ি গুহ
29001,1029002,শঙ্খশুভ্র পাত্র
29002,1029003,সুধীর দত্ত
29003,1029004,সুব্রত ঘোষ
29004,1029005,"হাসান মোঃ হাফিজুর রহমান                           ,                                                         আব্দুল ওয়াদুদ"
29005,1029006,"রিমঝিম রায়                           ,                                                         সংযুক্তা দাশ"
29006,1029007,অনিরুদ্ধ সরকার
29007,1029008,অনির্বাণ দাশগুপ্ত
29008,1029009,অভিজিৎ দত্ত
29009,1029010,সুধীরচন্দ্র কর
29010,1029011,অমিত সাহা
29011,1029012,অশোকচন্দ্র সেন
29012,1029013,অসিত পাল
29013,1029014,আলপনা ঘোষ
29014,1029015,কৃষ্ণেন্দু ঘোষ
29015,1029016,কৃষ্ণরূপ চক্রবর্তী
29016,1029017,সুব্রত সেন মজুমদার
29017,1029018,জেনারেল জে জে সিং
29018,1029019,শুভলক্ষ্মী সিংহ
29019,1029020,শ্রীলা বসু
29020,1029021,দীপঙ্কর বসু
29021,1029022,দীপা পান
29022,1029023,নিতাই বিশ্বাস
29023,1029024,নীল কাশ্যপ
29024,1029025,নৃসিংহ প্রসাদ ভাদুড়ী
29025,1029026,প্রণব বর্ধন
29026,1029027,প্রশেনজিৎ দাশগুপ্ত
29027,1029028,সঞ্জীব চৌধুরী
29028,1029029,ফৌজিয়া রেখা
29029,1029030,বিশ্বনাথ গরাই
29030,1029031,বীরেশ্বর মিত্র
29031,1029032,মালা দত্ত রায়
29032,1029033,মিস শেফালি
29033,1029034,মৈত্রী রায় মৌলিক
29034,1029035,মোহন বোস
29035,1029036,মণিদীপা নন্দী বিশ্বাস
29036,1029037,মধুজিৎ মুখোপাধ্যায়
29037,1029038,সুদীপ বন্দ্যোপাধ্যায়
29038,1029039,রুক্মা দাক্ষী
29039,1029040,রেণুকা দেবী চৌধুরানী
29040,1029041,রেনে গচিনি
29041,1029042,রমা সিমলাই
29042,1029043,রমেশ চন্দ্র
29043,1029044,শান্তনু ঘোষ
29044,1029045,সুমন মহান্তি
29045,1029046,সম্রাজ্ঞী বন্দ্যোপাধ্যায়
29046,1029047,সুরেশ চন্দ্র ঘোষ
29047,1029048,সরোজ কুমার চৌধুরী
29048,1029049,ড. রবীন্দ্রনাথ সর
29049,1029050,ভক্তিপ্রসাদ মল্লিক
29050,1029051,ডঃ জয়ন্ত বসু
29051,1029052,মনিভূষণ ভট্টাচার্য
29052,1029053,সরলাদেবী চৌধুরানী
29053,1029054,"বিষ্ণুচরণ ঘোষ                           ,                                                         শিশির পৈতণ্ডী"
29054,1029055,প্রবোধকুমার ভৌমিক
29055,1029056,সুজয় রায়
29056,1029057,কিংশুক প্রামাণিক
29057,1029058,"অদ্বৈত মল্লবর্মণ                           ,                                                         অভিজিৎ ভট্টাচার্য                           ,                                                         মিলন কান্তি বিশ্বাস"
29058,1029059,সুরবালা দেবী
29059,1029060,নাসের আলি
29060,1029061,"অমর মিত্র                           ,                                                         মনোজ মিত্র"
29061,1029062,পার্থ বন্দ্যোপাধ্যায়
29062,1029063,কল্যাণী বসু
29063,1029064,মোশাররফ রুবেল
29064,1029065,স্বর্ণকুমারী দেবী
29065,1029066,হিরণ্ময় কর্লেকর
29066,1029067,জাহিদ জীবন
29067,1029068,"ফাবিও গেদা                           ,                                                         প্রমিত হোসেন"
29068,1029069,হিরেন চট্টোপাধ্যায়
29069,1029070,হেমাঙ্গিনী দেবী
29070,1029071,অক্ষয় কুমার মৈত্র
29071,1029072,অনুরাধা চন্দ্র
29072,1029073,অশোকা গুপ্ত
29073,1029074,গিরীন্দ্রনন্দিনী দেবী
29074,1029075,তপনতনয় বসু
29075,1029076,ড. দেবব্রত দাস
29076,1029077,দীপ্তি ত্রিপাঠী
29077,1029078,বিষ্ণুচরণ ঘোষ
29078,1029079,শ্রী অভিজিৎ
29079,1029080,লাডলীমোহন রায়চৌধুরী
29080,1029081,"মোঃ মিরাজুল আলম                           ,                                                         মোঃ মাজাহারুল ইসলাম"
29081,1029082,জয়েন্ত দেব
29082,1029083,মনোজ দত্ত
29083,1029084,"ভবানী ভট্টাচার্য                           ,                                                         সুভাষ মুখোপাধ্যায়"
29084,1029085,শর্বাণী বন্দ্যোপাধ্যায়
29085,1029086,মনোজিৎ অধিকারী
29086,1029087,শৈলেন চক্রবর্তী
29087,1029088,মলয়শঙ্কর ভট্টাচার্য
29088,1029089,মানস বসু
29089,1029090,শ্যামশ্রী বিশ্বাস সেনগুপ্ত
29090,1029091,মানস মজুমদার
29091,1029092,সুবোধকুমার দাশগুপ্ত
29092,1029093,"অশোককুমার মিত্র                           ,                                                         সুনীল জানা"
29093,1029094,মৈত্রেয়ী রায়
29094,1029095,রঞ্জন ঘোষাল
29095,1029096,লুসি দেব
29096,1029097,অপূর্বকুমার রায়
29097,1029098,"আনি এম. জি.স্মিড                           ,                                                         তানবীরা তালুকদার"
29098,1029099,অধ্যাপক ডা. জাহীর আল-আমীন
29099,1029100,মুহাম্মদ আসআদুজ্জামান
29100,1029101,"খলিল জিবরান                           ,                                                         অসিতবরণ ঘোষ"
29101,1029102,ড. কাজী জাহেদ ইকবাল
29102,1029103,মকরেসুর রহমান আশয়ারী
29103,1029104,"অসীম রায়                           ,                                                         হাবিব আর রহমান"
29104,1029105,"উইলিয়াম ওয়াকার অ্যাটকিসন                           ,                                                         অনীশ দাস অপু"
29105,1029106,লে. কর্নেল এস আই এম নূরুন্নবী খান বীর বিক্রম (অবঃ)
29106,1029107,বাপ্পাদিত্য মুখোপাধ্যায়
29107,1029108,কন্‌ফিডেন্স পাবলিকেশন্স
29108,1029109,"রকিব হাসান                           ,                                                         শামসুদ্দীন নওয়াব"
29109,1029110,মাওলানা রেজাউল করিম
29110,1029111,"ধ্রুবকুমার মুখোপাধ্যায়                           ,                                                         সঞ্জীব ঘোষ"
29111,1029112,"ড. আলী তানতাভী                           ,                                                         মাওলানা মাহমুদুল হাসান আরিফ"
29112,1029113,নীলরতন সেন
29113,1029114,"নাজী তানতাভী                           ,                                                         ড. আলী তানতাভী                           ,                                                         মাওলানা আবুল ফাতাহ মুহা. ইয়াহইয়া"
29114,1029115,মুফতী মুহাম্মাদ আল-আমীন নূরী
29115,1029116,"মাওলানা উবায়দুল হক                           ,                                                         মুফতী মাওলানা আবুল হাসান শরীয়তপুরী                           ,                                                          حكيم الامت مولانا اشرف علي تهانوي رح  ( হাকীমুল উম্মত মাওলানা আশরাফ আলী থানভী রহ.)"
29116,1029117,অনিন্দিতা দেবী
29117,1029118,অমিতা ঠাকুর
29118,1029119,কামাক্ষীপ্রসাদ চট্টোপাধ্যায়
29119,1029120,জ্যোতির্ময়ী গঙ্গোপাধ্যায়
29120,1029121,সুবীর রায় চৌধুরী
29121,1029122,ধূজটিপ্রসাদ মুখোপাধ্যায়
